path,category,size_bytes,sha256,legacy_manifest
07_介護保険_見える化整理/介護給付費・単位数データ_確認メモ.md,07_介護保険_見える化整理,6217,5789297951f1ae830ad18ae1696331470fa0d316145f1ee34e7f9752882a6962,旧manifest未記載
07_介護保険_見える化整理/入所（利用）定員/D25_定員（施設サービス別）_時系列 (1).xlsx,07_介護保険_見える化整理,369525,4ef1068799cc100b2df0395681242597478cf0c8e4f9be265b0b790dc3fdc2b5,旧manifest未記載
07_介護保険_見える化整理/入所（利用）定員/D26_定員（居住系サービス別）_時系列 (1).xlsx,07_介護保険_見える化整理,368944,16edaaf0e0351565116b3d45b256d10d0bdaed588c711cde9ff008437b602a0f,旧manifest未記載
07_介護保険_見える化整理/入所（利用）定員/D27_定員（通所系サービス別）_時系列 (1).xlsx,07_介護保険_見える化整理,370497,dde2bba04b56aa439adaf188bb6744e3c18d793b9709e70b19e9e5f1ea714259,旧manifest未記載
07_介護保険_見える化整理/入所（利用）定員/D28_要支援・要介護者1人あたり定員（施設サービス別）_時系列 (1).xlsx,07_介護保険_見える化整理,372057,afde535fb9ccdd94f90338b8df9b4cbf10ca10e3a2eb7aa851af7c3ab391cea3,旧manifest未記載
07_介護保険_見える化整理/入所（利用）定員/D29_要支援・要介護者1人あたり定員（居住系サービス別）_時系列 (1).xlsx,07_介護保険_見える化整理,370560,5a3ff46dfa5914ae4580b77d835a3399711733a5428e2eec9e685a700c5e94ba,旧manifest未記載
07_介護保険_見える化整理/入所（利用）定員/D30_要支援・要介護者1人あたり定員（通所系サービス別）_時系列 (1).xlsx,07_介護保険_見える化整理,372504,599e0bc989fce66f1a4451deeddad37f6aef081b16661bc799a592b240adcb0f,旧manifest未記載
07_介護保険_見える化整理/前期計画評価_見える化データ接続メモ.md,07_介護保険_見える化整理,12970,a03a7a6bc05c84202c3af855abd9d1d7e5c1dd0116e1a876e08739dbb38d0c24,旧manifest未記載
07_介護保険_見える化整理/小野町_第10期介護保険事業計画_介護保険財政整理_特別会計経理状況.xlsx,07_介護保険_見える化整理,38020,8de68e3af9906e6f74ee9742ca0636975bd6b70f140de7e97f11f000e4d475e1,旧manifest未記載
07_介護保険_見える化整理/小野町_第10期介護保険事業計画_供給体制・介護予防整理.xlsx,07_介護保険_見える化整理,17551,6d298e1b1539d0808175dcbd41d42ddb9054e47459b74f1cc123c2a90aac05f3,旧manifest未記載
07_介護保険_見える化整理/小野町_第10期介護保険事業計画_地域分析データ整理_認定受給給付自給率.xlsx,07_介護保険_見える化整理,97064,b7013c33c0bb980274266fbb5aea5bc990ced519a8e986e869bc154228709ec1,旧manifest未記載
07_介護保険_見える化整理/小野町_第10期介護保険事業計画_基礎数値整理_人口世帯被保険者.xlsx,07_介護保険_見える化整理,73598,d306ee2a1091ca432484ae847080dbd1b07e5129d0837394a2649443b46b9011,旧manifest未記載
07_介護保険_見える化整理/給付分析/B1_第１号被保険者数_時系列 (2).xlsx,07_介護保険_見える化整理,375972,c0a19ff0985e1da2be4cdbaa023953f097b276b26faf0f5829e4be8b1d9db224,旧manifest未記載
07_介護保険_見える化整理/給付分析/B4-a_認定率（要介護度別）_時系列 (4).xlsx,07_介護保険_見える化整理,376483,8d40bcb7a92246ba7e951fb6060d0d7870b2195bb03a15b9cf0bfeafb1fee7e5,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-a_受給者1人あたり給付月額（訪問介護）_時系列 (2).xlsx,07_介護保険_見える化整理,374773,908b1e7d0443e9600438336335efe5f4d30ccbdbe5cd4c921512c81d85eddc40,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-b_受給者1人あたり給付月額（訪問入浴介護）_時系列 (2).xlsx,07_介護保険_見える化整理,374456,d49ae8876df7fcfe54d112fd66dbd4a1538519511a0c4a70d42027e4240453df,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-c_受給者1人あたり給付月額（訪問看護）_時系列 (2).xlsx,07_介護保険_見える化整理,374471,ec11638cee963cd5fa1bcedf0a68b8f541ca736449b1a317d77c3dc3c29a3c35,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-d_受給者1人あたり給付月額（訪問リハビリテーション）_時系列 (2).xlsx,07_介護保険_見える化整理,373806,359fc62545a196f7912efc6383f65015a0888a404652f7e3f8e35d313a1aca7d,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-e_受給者1人あたり給付月額（居宅療養管理指導）_時系列 (3).xlsx,07_介護保険_見える化整理,373798,0060dadf9c575e391d2438dce69341e67b2b92f03c9b098820d123f49799bba6,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-f_受給者1人あたり給付月額（通所介護）_時系列 (2).xlsx,07_介護保険_見える化整理,374840,1ad1e6866ea3983743ae9a13c680d1ab6ea70c024c6a0048afe7cd8bf40a4e7c,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-g_受給者1人あたり給付月額（通所リハビリテーション）_時系列 (2).xlsx,07_介護保険_見える化整理,374582,5b4ab6ff8f8cb8a83f63236a96ecea1f2dde0389415532791f071b988633bcc5,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-h_受給者1人あたり給付月額（短期入所生活介護）_時系列 (2).xlsx,07_介護保険_見える化整理,375118,da9d12b0f1c7eb1dbe652de3e7c6b17d8506fa0abea6ea130e812492b83ba0f2,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-i_受給者1人あたり給付月額（短期入所療養介護）_時系列 (2).xlsx,07_介護保険_見える化整理,375278,702cc8a398346239afb6e155221e81c30cd53668440ccc28b52a30e13dbb1513,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-j_受給者1人あたり給付月額（福祉用具貸与）_時系列 (2).xlsx,07_介護保険_見える化整理,373907,96ef03993110d77a9ba5dad35bf3be8f9bc99f2948d8ab0cc9479c8f6da463f8,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-k_受給者1人あたり給付月額（特定施設入居者生活介護）_時系列 (2).xlsx,07_介護保険_見える化整理,375308,5a1051f323e253ec259936181c68eb73d829fe8438ed4ff9c9fd0cc907c6f5cf,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-l_受給者1人あたり給付月額（介護予防支援・居宅介護支援）_時系列 (2).xlsx,07_介護保険_見える化整理,373899,2a621a4ab0658f1c06664de14e6a8579ce1520a3ac2019773afbe40e4441f906,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-m_受給者1人あたり給付月額（定期巡回・随時対応型訪問介護看護）_時系列 (2).xlsx,07_介護保険_見える化整理,372721,2bbfae42fe16fe5032be89f5ce6434ce7740b5849ad79959b5514187d10bd7b6,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-n_受給者1人あたり給付月額（夜間対応型訪問介護）_時系列 (2).xlsx,07_介護保険_見える化整理,367952,a1788dc48cad1c2762d2a2fdaf77ab82e1a92b027314f6f2a191e44c7c6861f2,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-o_受給者1人あたり給付月額（認知症対応型通所介護）_時系列 (2).xlsx,07_介護保険_見える化整理,373220,9a46c6811d61a9dcc9fa293e2bf4e4fb5df12598ef9a1cb88357c4b7d92a5e87,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-p_受給者1人あたり給付月額（小規模多機能型居宅介護）_時系列 (2).xlsx,07_介護保険_見える化整理,374033,d298c586c205aa51a0debaeace166bb2c79e9558203fa07fdba34ec91604a12e,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-q_受給者1人あたり給付月額（認知症対応型共同生活介護）_時系列 (2).xlsx,07_介護保険_見える化整理,375356,7f8fce90a49ec182de97f74d8fe4d05333c0c4eb0c7b0441c221633255e643ec,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-r_受給者1人あたり給付月額（地域密着型特定施設入居者生活介護）_時系列 (2).xlsx,07_介護保険_見える化整理,369407,0a45370970040463afa44e3cc5cfc662dc486ac2f6b9c0af3fa2db670ee0e546,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-s_受給者1人あたり給付月額（看護小規模多機能型居宅介護）_時系列 (2).xlsx,07_介護保険_見える化整理,371516,ef26cc71fef7f7ec2491bd2c8235d84c128d8f002225d64b368169c63ee4d490,旧manifest未記載
07_介護保険_見える化整理/給付分析/D17-t_受給者1人あたり給付月額（地域密着型通所介護）_時系列 (2).xlsx,07_介護保険_見える化整理,373652,b1af00a0456ed4c394cd3891052124b0a8ea91dcc9bf22920d1df92510e12e2d,旧manifest未記載
07_介護保険_見える化整理/給付分析/D1_施設・居住系・在宅受給者数_時系列 (3).xlsx,07_介護保険_見える化整理,415279,edff1eb51cb54cf661d51381f7aac18fe2464ef0cdf0cd4d3424f4a83ce47c27,旧manifest未記載
07_介護保険_見える化整理/給付分析/D2_受給率（施設サービス）（要介護度別）_時系列 (1).xlsx,07_介護保険_見える化整理,371931,df5be1927cba7e2a18568354065d3b0085b60961801af1c5cea1acb62495b08f,旧manifest未記載
07_介護保険_見える化整理/給付分析/D3_受給率（居住系サービス）（要介護度別）_時系列 (2).xlsx,07_介護保険_見える化整理,370965,69cf8623c3ea735777cb202dcd8f90b2cfa37254a80666e0b5d6ac67947c681e,旧manifest未記載
07_介護保険_見える化整理/給付分析/D4_受給率（在宅サービス）（要介護度別）_時系列 (2).xlsx,07_介護保険_見える化整理,372831,1c0edb063772531eccf2af9ac4c6f46eb82df62b55612877ac9d8a81da4dd870,旧manifest未記載
07_介護保険_見える化整理/給付分析/D6-a_第１号被保険者１人あたり給付月額（在宅サービス）_時系列 (2).xlsx,07_介護保険_見える化整理,377604,2b8bb4d50061a5ae142b729b12f133286bd01c6897fee0a8c0f80b7720e1d55b,旧manifest未記載
07_介護保険_見える化整理/給付分析/D6-b_第１号被保険者１人あたり給付月額（施設および居住系サービス）_時系列 (2).xlsx,07_介護保険_見える化整理,378038,94e0e48af38c3cc70ca9a2a805a1b825073a56f897200d0a16be30b1d638fb16,旧manifest未記載
07_介護保険_見える化整理/給付分析/D6_第１号被保険者１人あたり給付月額（在宅サービス・施設および居住系サービス）_2025_地域別 (2).xlsx,07_介護保険_見える化整理,358602,89354aa1c2827b1a6c45ba71f7236d25c9637757560ba7faff43f1faebfc6b6c,旧manifest未記載
07_介護保険_見える化整理/要介護支援認定データ_確認メモ.md,07_介護保険_見える化整理,4480,8ba4073069d1fb0ee00bddd11cdf35342a942e36ea541e5b775eec414e837af6,旧manifest未記載
07_介護保険_見える化整理/見える化データ_取込前確認メモ.md,07_介護保険_見える化整理,3911,48b0b3c9525ba6980b5502bd75246c7cfb765c5afeae1ed5b038dccaae98c3bb,旧manifest未記載
07_介護保険_見える化整理/認知症施策/J16_初期集中支援チームの実施状況（訪問実績）_時系列.xlsx,07_介護保険_見える化整理,367826,55dba7867eeb1394a5a4459b624e9679f49db711f2ad4523b1c68ccdc96b7328,旧manifest未記載
07_介護保険_見える化整理/認知症施策/J17_認知症地域支援推進員配置状況（配置人数）_時系列.xlsx,07_介護保険_見える化整理,367778,d6bd94968b9baabfdf6b32aebe4337f9b5917cc8940014190f4fe54f1d56803b,旧manifest未記載
07_介護保険_見える化整理/認知症施策/J18_認知症カフェ設置状況（設置主体別箇所数）_時系列.xlsx,07_介護保険_見える化整理,367689,2c3e6503a243c54dc1eb3d01a02e8fec72dfa4bee434392d0cf85637179c94cd,旧manifest未記載
07_介護保険_見える化整理/調整済み認定率_B6_B12_表示モード確認メモ.md,07_介護保険_見える化整理,4357,7c7b792fac4e931ea29d87e890a43b3a71c51f2b9e2a1195757a600513b44677,旧manifest未記載
08_協議会資料/20260819_令和8年度第1回小野町自立支援協議会資料.pdf,08_協議会資料,669147,9c916584b489eaf20b2fd785c10f5a36f94a35a5033fb1d033ec3033f3428c8b,旧manifest未記載
08_協議会資料/20260819_令和8年度第1回小野町自立支援協議会資料_修正版.docx,08_協議会資料,137974,aa237e391365715ddd04f081febf2eb34f9b989b830c217e856efe7382549fff,旧manifest未記載
08_協議会資料/20260819_令和8年度第1回小野町自立支援協議会資料_第3版.docx,08_協議会資料,138913,dcc789490f87603d5a0d3161f74a04cdeedd7b11295d5d46caacbe0ffac51540,旧manifest未記載
08_協議会資料/20260819_協議会資料_第3版_修正内容一覧.md,08_協議会資料,8486,ec3e6479d3dc4ba0b47a8b467b4e4595108536c150627699c81bcd941340b7b5,旧manifest未記載
08_協議会資料/20260819_第1回自立支援協議会資料_REDTEAM_MECEレビュー.md,08_協議会資料,22552,ede640deebd915849c10d8d1f9bb84a868f648f65854271e55ae6ecbc301fdcc,旧manifest未記載
08_協議会資料/20260819_第1回自立支援協議会資料_修正版レビュー.md,08_協議会資料,22788,34ffbe7aa188e6fed55a41d485c82bbceac48693f754d90801eabf51e9e67d31,旧manifest未記載
08_協議会資料/小野町高齢者福祉サービス推進協議会資料_第9期計画の評価と令和7年度調査結果_20260804.docx,08_協議会資料,55836,0eb34319a3c3e18ebc4408351fa6fa078f511a3b58299f0e468f6b3c8d869006,旧manifest未記載
09_骨子案/README_骨子案の作成方針_20260803.md,09_骨子案,24153,38ce2bb815f583037465c0db7392f65e53f43c962ed3d4c96e69a9cb1da1f417,旧manifest未記載
09_骨子案/おのまち障がい者計画_第4期障がい児福祉計画_第8期障がい福祉計画_骨子案_20260803.docx,09_骨子案,45434,70a0b78647e765a6b19c9dfe67e8bfaa6709d502b94b77e80027e8fb2f39c488,旧manifest未記載
09_骨子案/小野町高齢者保健福祉計画_第10期介護保険事業計画_骨子案_第3版_20260804.docx,09_骨子案,47077,5f2f9f11bc19fed2333b5943ec8b7c30b4b0f2592f01a252bd40767fc0007425,旧manifest未記載
10_給付費等分析/小野町_介護保険給付費等分析結果報告書_20260804.docx,10_給付費等分析,63887,532bbd77f69bd729e339c7c7efea5d25021facb0df7fd72ac0789d8f0aab69f1,旧manifest未記載
11_見える化出力依頼/小野町_見える化システム出力依頼リスト_20260804.xlsx,11_見える化出力依頼,50493,af194900671030b94450ea73b44832b2f748d227f6cb37feeb70cbdb627bba05,旧manifest未記載
11_見える化出力依頼/見える化_指標リスト_目的別.xlsx,11_見える化出力依頼,76005,eab21009db1992a59c79afad5fe09ea6eee84d5c7330e6420ebe68af8dddb7e4,旧manifest未記載
11_見える化出力依頼/見える化システム_追加出力依頼の要点_20260804.md,11_見える化出力依頼,11175,5a883e6b9f94609f1b0860b6ecd142eeebb4c2af10352ef70adfa260b3631aa1,旧manifest未記載
12_進捗管理/小野町_計画策定業務_進捗管理表_20260804.xlsx,12_進捗管理,27050,49db05d9b65d8d101c45a5dc4b05ed15d7f8505b0eefe3aa18026fced2a19d37,旧manifest未記載
13_関連計画/README_関連計画.md,13_関連計画,11091,8d87b17bb6de5353ec1d70519d2a2cbbdb7b34d3b9b72d93a3d6788287dc2f02,旧manifest未記載
13_関連計画/小野町第3期地域福祉計画_令和8年3月.pdf,13_関連計画,4229009,07ef3c6e95d33889071f18d8d80293cbf8680774a6bbd1dae0a1f938bf0618be,旧manifest未記載
13_関連計画/小野町第3期地域福祉計画_概要版_令和8年3月.pdf,13_関連計画,1191890,97e1b79b4e209c7484b44ccae4a9775813c02919882ae0cec6059cc1ccf85b2b,旧manifest未記載
13_関連計画/小野町高齢者保健福祉計画_第9期介護保険事業計画_令和6年3月.pdf,13_関連計画,3422176,0719b467ef05b378e3375a7ea6d317ae535e9f52a8186833b6820a8df031668f,旧manifest未記載
